index,UTR5_length_z,UTR3_length_z,GC3_content_z,CAI_z,mean_abs_z,reference_similarity,UTR5_length,UTR3_length,GC3_content,CAI,similarity_percentile
3575,-3.3666666666666667,-5.206666666666667,-5.588235294117647,-0.04800097722366781,3.552392401168662,0.2196647195314899,19,19,37.05882352941177,0.7475999511388166,62.08943006241686
1202,-3.3666666666666667,-5.206666666666667,-4.698113207547169,0.9460745561986283,3.554380274269783,0.2195688413744355,19,19,41.509433962264154,0.7973037278099314,62.079197789829124
7557,1.7,9.793333333333333,-2.1780821917808213,-0.5555740236978068,3.5567473872029898,0.21945478101515242,171,2269,54.109589041095894,0.7222212988151097,62.06896551724138
3928,-3.3666666666666667,-5.206666666666667,-4.225806451612902,1.4326260418036862,3.5579414566874807,0.2193972892154604,19,19,43.87096774193549,0.8216313020901843,62.05873324465364
3428,-3.3666666666666667,-5.206666666666667,5.53080568720379,0.12984307854229105,3.558495524769854,0.21937062229549678,19,19,92.65402843601895,0.7564921539271146,62.0485009720659
6644,-3.3666666666666667,-5.206666666666667,-5.024922118380063,0.640696010647055,3.559737865590113,0.21931085283355026,19,19,39.875389408099686,0.7820348005323527,62.03826869947815
918,-3.3666666666666667,-5.206666666666667,-4.717171717171718,0.9488234661646477,3.559832129167425,0.21930631910841614,19,19,41.41414141414141,0.7974411733082324,62.02803642689041
8015,1.8666666666666667,-5.206666666666667,-5.773109243697479,1.4005295314114163,3.5617430271105577,0.2192144524706837,176,19,36.134453781512605,0.8200264765705708,62.01780415430267
2169,-3.3666666666666667,-5.206666666666667,-5.162162162162163,-0.5199806952060371,3.5638690476753836,0.21911233419577453,19,19,39.189189189189186,0.7240009652396981,62.00757188171493
2668,-3.3666666666666667,-5.206666666666667,-2.8039215686274517,2.881153958471925,3.5646022151081778,0.21907714032345332,19,19,50.98039215686274,0.8940576979235962,61.99733960912719
2109,-3.3666666666666667,-5.206666666666667,-4.95,0.7419002746164916,3.566308401987456,0.21899528283388756,19,19,40.25,0.7870950137308246,61.98710733653945
9004,-3.3666666666666667,-5.206666666666667,-5.532467532467533,0.16218141330597735,3.5669955697767106,0.21896233195796422,19,19,37.33766233766234,0.7581090706652989,61.97687506395171
9063,6.733333333333333,-1.68,-5.761904761904762,0.0993647654921137,3.5686507151825526,0.21888300558342033,322,548,36.19047619047619,0.7549682382746057,61.96664279136396
9508,7.233333333333333,-5.12,-1.7615148413510753,-0.16131964819975808,3.5690419557210418,0.21886426294419736,337,32,56.192425793244624,0.7419340175900121,61.95641051877622
3697,-3.3666666666666667,-5.206666666666667,-5.650602409638554,0.057518563789895616,3.570363576690446,0.2188009735374562,19,19,36.74698795180723,0.7528759281894948,61.946178246188474
4235,-3.3666666666666667,-5.206666666666667,-4.111111111111112,1.5996782785159103,3.5710306807400887,0.2187690413484802,19,19,44.44444444444444,0.8299839139257955,61.93594597360074
8674,4.166666666666667,8.846666666666666,-0.868613138686132,-0.4110701182989307,3.5732541475795987,0.2186626782002158,245,2127,60.65693430656934,0.7294464940850535,61.925713701012995
4577,-3.3666666666666667,-5.206666666666667,-1.5714285714285723,4.177224549192973,3.58049661348872,0.21831693905311142,19,19,57.14285714285714,0.9588612274596486,61.91548142842526
8155,-3.3666666666666667,-5.206666666666667,-5.649572649572649,-0.10303368249882983,3.5814849163512035,0.218269844440833,19,19,36.75213675213676,0.7448483158750585,61.90524915583752
2464,-3.3666666666666667,-5.206666666666667,-5.5,0.25460857099853573,3.5819854760829672,0.21824599951697723,19,19,37.5,0.7627304285499268,61.89501688324977
7639,-1.8666666666666667,10.013333333333334,0.9903846153846132,-1.4592604719114233,3.582411271824009,0.218225720189876,64,2302,69.95192307692307,0.6770369764044288,61.884784610662024
8197,4.233333333333333,-5.206666666666667,-3.9750566893424035,0.9185948100387198,3.583412874845281,0.21817803180861295,247,19,45.12471655328798,0.795929740501936,61.87455233807428
7885,-3.3666666666666667,-5.206666666666667,-5.346368715083798,0.4156950387919722,3.583849271802276,0.21815726056952578,19,19,38.26815642458101,0.7707847519395986,61.864320065486545
9699,-3.3666666666666667,-5.206666666666667,-5.244897959183673,-0.5180775529391979,3.5840772113640513,0.21814641287475983,19,19,38.775510204081634,0.7240961223530401,61.8540877928988
9119,7.0,-4.586666666666667,-1.933333333333333,0.8187136852324239,3.584678421308106,0.21811780633344374,330,112,55.333333333333336,0.7909356842616212,61.84385552031107
1783,-3.3666666666666667,-5.206666666666667,5.620689655172413,-0.14531807017635012,3.584835264670524,0.2181103447065425,19,19,93.10344827586206,0.7427340964911825,61.833623247723324
7807,-3.3666666666666667,-5.206666666666667,-5.565947242206235,-0.20264765946961916,3.585482058752297,0.2180795796793715,19,19,37.170263788968825,0.739867617026519,61.823390975135574
8903,-1.2,10.246666666666666,-2.2473118279569904,-0.6629916388910306,3.5892425333786715,0.2179008829293196,84,2337,53.76344086021505,0.7168504180554485,61.81315870254783
8967,-3.3666666666666667,-5.206666666666667,-5.679558011049724,0.10463260297063348,3.589380986838423,0.21789430924733266,19,19,36.60220994475138,0.7552316301485317,61.802926429960095
3421,-3.3666666666666667,-5.206666666666667,-5.4822695035460995,-0.3043120527740051,3.5899787224133597,0.21786593369526802,19,19,37.5886524822695,0.7347843973612997,61.79269415737235
2254,-3.3666666666666667,-5.206666666666667,-4.8238993710691815,0.9722829853245996,3.592378922431779,0.21775206638882383,19,19,40.88050314465409,0.79861414926623,61.78246188478461
9748,-3.3666666666666667,-5.206666666666667,-5.173913043478261,0.6236174103224235,3.592715946783505,0.2177360872275036,19,19,39.130434782608695,0.7811808705161212,61.772229612196874
9551,9.3,1.0733333333333333,1.9800796812749013,-2.0198902886360792,3.5933258258110787,0.21770717730946562,399,961,74.9003984063745,0.649005485568196,61.76199733960913
962,-3.3666666666666667,-5.206666666666667,5.636363636363635,-0.1655447872264726,3.5938104392308605,0.21768421079373693,19,19,93.18181818181817,0.7417227606386764,61.75176506702138
4846,-3.3666666666666667,-5.206666666666667,-5.580645161290323,0.22549126565583721,3.5948674400698737,0.21763413483475666,19,19,37.096774193548384,0.7612745632827919,61.74153279443364
3075,-3.3666666666666667,-5.206666666666667,-4.683168316831683,1.134962506992947,3.597866039289491,0.21749219995859867,19,19,41.584158415841586,0.8067481253496473,61.7313005218459
8990,-1.8,10.44,1.3891402714932126,-0.7629979885319882,3.5980345650063006,0.21748422850288637,66,2366,71.94570135746606,0.7118501005734006,61.72106824925816
2139,-3.3666666666666667,-5.206666666666667,-5.796780684104627,0.0233594745325183,3.5983683729926197,0.21746844073503394,19,19,36.016096579476866,0.7511679737266259,61.71083597667042
8981,4.533333333333333,8.813333333333333,-0.9044117647058826,-0.14599181743386147,3.5992675622016024,0.21742592412286504,256,2122,60.47794117647059,0.7427004091283069,61.70060370408268
8555,-3.9,8.013333333333334,-1.7706422018348618,-0.7131498140053671,3.599281337293391,0.21742527292067879,3,2002,56.14678899082569,0.7143425092997316,61.69037143149494
2111,-3.3666666666666667,-5.206666666666667,-4.96652719665272,0.8683524073776749,3.602053234340932,0.21729431388101092,19,19,40.1673640167364,0.7934176203688837,61.68013915890719
8177,-3.3666666666666667,-5.206666666666667,-5.662116040955631,-0.17458548913763972,3.602508715856651,0.21727280962114878,19,19,36.689419795221845,0.741270725543118,61.669906886319446
9338,4.0,-5.206666666666667,-4.988304093567251,0.21530311269681857,3.6025684682326844,0.21726998889904287,240,19,40.058479532163744,0.7607651556348409,61.65967461373171
8624,-3.3666666666666667,-5.206666666666667,-5.5669291338582685,-0.27374284495021994,3.6035013280354558,0.21722596101145253,19,19,37.16535433070866,0.736312857752489,61.64944234114397
6793,-3.3666666666666667,-5.206666666666667,-3.7246376811594204,2.1184107466998614,3.604095440298154,0.21719793018348932,19,19,46.3768115942029,0.8559205373349931,61.639210068556224
7107,6.266666666666667,3.0733333333333333,-4.956521739130435,-0.12155172705827777,3.604518366547178,0.21717798049524925,308,1261,40.21739130434783,0.7439224136470861,61.62897779596849
9215,-3.3666666666666667,6.793333333333333,-3.912951167728238,-0.3701836924441748,3.6107837150431035,0.21688286890087874,19,1819,45.43524416135881,0.7314908153777913,61.618745523380746
7467,-3.3666666666666667,-5.206666666666667,-5.801556420233463,0.06853284843689522,3.6108556505009233,0.21687948524074052,19,19,35.992217898832685,0.7534266424218448,61.60851325079301
9012,2.966666666666667,10.386666666666667,-0.8231292517006807,-0.27001482454164005,3.6116193523939137,0.2168435691642449,209,2358,60.8843537414966,0.736499258772918,61.59828097820525
5452,-3.3666666666666667,-5.206666666666667,5.366197183098592,-0.5105163133114576,3.612511707435846,0.21680161773636183,19,19,91.83098591549296,0.7244741843344271,61.58804870561752
3971,-3.3666666666666667,-5.206666666666667,-5.452830188679245,-0.4251724511460764,3.612833993289664,0.216786470411619,19,19,37.735849056603776,0.7287413774426962,61.577816433029774
7650,-1.0666666666666667,9.76,-3.2508960573476697,-0.3746636898626421,3.613056603469244,0.21677600904527186,88,2264,48.74551971326165,0.7312668155068679,61.56758416044204
7801,4.3,-5.206666666666667,-4.893687707641196,-0.05296087785335635,3.613328813040305,0.2167632181719503,249,19,40.53156146179402,0.7473519561073322,61.557351887854296
7027,-3.3666666666666667,-5.206666666666667,-5.640000000000001,0.24412845455442644,3.61436544697194,0.21671452152889725,19,19,36.8,0.7622064227277213,61.54711961526655
7045,-3.3666666666666667,-5.206666666666667,-5.356687898089172,0.5324173648208608,3.6156096490608416,0.21665610310080585,19,19,38.21656050955414,0.776620868241043,61.53688734267882
7418,6.533333333333333,3.5,-3.993589743589743,0.4370597477346494,3.6159957061644312,0.21663798314728716,316,1325,45.032051282051285,0.7718529873867325,61.52665507009106
4891,-3.3666666666666667,-5.206666666666667,-5.838709677419354,-0.059056336005613996,3.6177748366895757,0.21655451713554907,19,19,35.80645161290323,0.7470471831997193,61.516422797503324
9483,-3.3666666666666667,-5.206666666666667,-5.280701754385966,0.6249637813157904,3.6197497172587725,0.2164619430061617,19,19,38.59649122807017,0.7812481890657895,61.50619052491558
3519,-3.3666666666666667,-5.206666666666667,-5.556053811659193,-0.3581614157714186,3.6218871401909865,0.2163618387182595,19,19,37.219730941704036,0.7320919292114291,61.495958252327846
7229,-3.3666666666666667,-5.206666666666667,-5.625698324022347,0.29118996886385196,3.6225554065548833,0.21633056005818307,19,19,36.87150837988827,0.7645594984431926,61.4857259797401
8292,-3.3666666666666667,-5.206666666666667,-5.330911123532699,0.5924421600748331,3.6241716542352167,0.21625494786382193,19,19,38.3454443823365,0.7796221080037417,61.47549370715236
9001,-0.6,8.273333333333333,-5.062084257206209,0.5615069415540219,3.624231133023391,0.2162521663025492,102,2041,39.689578713968956,0.7780753470777011,61.465261434564624
3113,-3.3666666666666667,-5.206666666666667,-5.178571428571429,-0.7506656357415209,3.625642599411571,0.21618617921912303,19,19,39.107142857142854,0.712466718212924,61.45502916197687
2058,-3.3666666666666667,-5.206666666666667,-5.664041994750657,0.2657292548730972,3.6257761457392723,0.21617993791616652,19,19,36.679790026246714,0.7632864627436549,61.44479688938913
9450,-3.3666666666666667,9.753333333333334,0.14505776636713677,-1.2477997191002754,3.628214371366853,0.21606605048086167,19,2263,65.72528883183568,0.6876100140449862,61.43456461680139
9068,5.233333333333333,-4.86,-4.350114416475972,-0.07013321867598288,3.628395242121322,0.2160576069431945,277,71,43.24942791762014,0.7464933390662009,61.42433234421365
3321,-3.3666666666666667,-5.206666666666667,-5.098765432098766,0.8456232266209485,3.629430498013262,0.21600929108432537,19,19,39.50617283950617,0.7922811613310474,61.41410007162591
7638,-3.3666666666666667,-5.206666666666667,-5.457786116322703,-0.4914755176890151,3.630648741836263,0.21595246276517502,19,19,37.71106941838649,0.7254262241155492,61.40386779903817
9150,-3.3666666666666667,-5.206666666666667,-5.721951219512195,0.22915846392879358,3.631110754193581,0.21593091875301756,19,19,36.390243902439025,0.7614579231964397,61.39363552645043
7830,3.3333333333333335,-4.626666666666667,-5.525951557093426,-1.0397915625553433,3.6314357799121924,0.21591576511484287,220,106,37.37024221453287,0.6980104218722328,61.38340325386268
3443,-3.3666666666666667,-5.206666666666667,3.966824644549763,-1.9872443207219193,3.631850574651254,0.21589642927444672,19,19,84.83412322274881,0.650637783963904,61.37317098127494
1932,-3.3666666666666667,-5.206666666666667,-5.923976608187134,-0.035251632292088164,3.633140393453139,0.21583632592119384,19,19,35.38011695906433,0.7482374183853956,61.362938708687196
7025,-0.8666666666666667,11.38,-1.9694224235560598,0.32211040456876505,3.634549873697873,0.21577068480268774,94,2507,55.1528878822197,0.7661055202284383,61.35270643609946
8198,7.966666666666667,5.693333333333333,-0.659574468085107,-0.21985112611219382,3.634856398549325,0.21575641487252817,359,1654,61.702127659574465,0.7390074436943903,61.34247416351172
6990,6.8,-5.206666666666667,-1.7349397590361448,0.8093568171764653,3.6377408107198193,0.21562222659976354,324,19,56.325301204819276,0.7904678408588233,61.332241890923974
6221,-3.3666666666666667,-5.206666666666667,4.225130890052355,-1.7534674308734521,3.6379829135647856,0.2156109711131715,19,19,86.12565445026178,0.6623266284563274,61.32200961833624
4310,-3.3666666666666667,-5.206666666666667,-5.749742533470649,0.23041375521083207,3.638372405503704,0.2155928658969773,19,19,36.251287332646754,0.7615206877605416,61.31177734574849
7707,-3.3666666666666667,7.806666666666667,-3.349650349650349,0.0317335896526183,3.638679318159075,0.2155786014534982,19,1971,48.25174825174825,0.7515866794826309,61.301545073160746
9603,12.8,0.013333333333333334,1.0512820512820498,-0.6939968213191272,3.6396530514836276,0.21553335753849717,504,802,70.25641025641025,0.7153001589340436,61.291312800573
8567,-3.3666666666666667,7.293333333333333,-3.253807106598984,0.6461182948879318,3.639981350371729,0.21551810761478293,19,1894,48.73096446700508,0.7823059147443966,61.28108052798527
4031,-3.3666666666666667,-5.206666666666667,-4.865443425076452,-1.1319391964254022,3.6426789887087976,0.21539288036757326,19,19,40.67278287461774,0.6934030401787299,61.270848255397524
7752,-3.3666666666666667,-5.206666666666667,-5.790697674418605,-0.20691152189278084,3.6427356324111804,0.21539025246644405,19,19,36.04651162790697,0.739654423905361,61.26061598280978
7491,4.433333333333334,4.206666666666667,-5.456692913385827,0.48014826427472235,3.6442102944151373,0.2153218602530861,253,1431,37.71653543307087,0.7740074132137361,61.250383710222046
7909,11.733333333333333,-1.1866666666666668,-1.5082872928176798,0.16637690611820632,3.6486660497339716,0.21511547383732302,472,622,57.4585635359116,0.7583188453059103,61.240151437634296
3988,-3.3666666666666667,-5.206666666666667,-3.384615384615384,2.6381458807649927,3.6490236496784276,0.21509892729179164,19,19,48.07692307692308,0.8819072940382496,61.22991916504655
9176,-3.3666666666666667,-5.206666666666667,-5.817764165390505,-0.20734643600886615,3.6496109836831763,0.2150717562198833,19,19,35.91117917304747,0.7396326781995567,61.21968689245881
3521,-3.3666666666666667,-5.206666666666667,-5.775330396475772,-0.2522013803802037,3.6502162775473272,0.21504376147584944,19,19,36.12334801762114,0.7373899309809898,61.209454619871074
5289,-3.3666666666666667,-5.206666666666667,-4.565495207667732,1.4622890115338527,3.65027938813373,0.21504084304090046,19,19,42.17252396166134,0.8231144505766926,61.19922234728333
3628,-3.3666666666666667,-5.206666666666667,-5.833333333333333,0.20223001703826737,3.6522241709262335,0.21495094889223818,19,19,35.833333333333336,0.7601115008519134,61.188990074695596
2486,-3.3666666666666667,-5.206666666666667,-5.244897959183673,0.7911719929666505,3.6523508213709146,0.21494509730573771,19,19,38.775510204081634,0.7895585996483325,61.17875780210785
8611,-0.36666666666666664,13.326666666666666,0.04647160068846858,-0.8705039877640997,3.652577230446475,0.21493463739967558,109,2799,65.23235800344234,0.706474800611795,61.1685255295201
7490,6.566666666666666,2.88,-5.083333333333334,-0.08730003368940809,3.6543250084223518,0.2148539257981393,317,1232,39.58333333333333,0.7456349983155296,61.15829325693236
8238,-3.3666666666666667,-5.206666666666667,-5.643253234750462,-0.4149330786389527,3.6578799116806873,0.21468994885253992,19,19,36.78373382624769,0.7292533460680524,61.148060984344625
7916,-3.3666666666666667,8.866666666666667,-1.901734104046244,0.49979893432444245,3.6587165929260053,0.2146513916554707,19,2130,55.49132947976878,0.7749899467162221,61.13782871175688
2063,-3.3666666666666667,-5.206666666666667,-5.372881355932203,0.6942272668703708,3.6601104890339773,0.21458718679592853,19,19,38.13559322033898,0.7847113633435185,61.12759643916914
1282,-3.3666666666666667,-5.206666666666667,4.054263565891472,-2.018165860000507,3.6614406898063283,0.2145259516412613,19,19,85.27131782945736,0.6490917069999746,61.1173641665814
3436,-3.3666666666666667,-5.206666666666667,-4.673306772908366,1.399841050467594,3.661620289177323,0.21451768654809908,19,19,41.63346613545817,0.8199920525233797,61.10713189399366
7746,-3.3666666666666667,-5.206666666666667,-5.0,1.0803967660062463,3.663432524834895,0.21443432378930027,19,19,40.0,0.8040198383003123,61.09689962140591
8784,-3.3666666666666667,-5.206666666666667,-5.658227848101265,-0.42539062015901186,3.664237950398403,0.2143972950425017,19,19,36.708860759493675,0.7287304689920494,61.08666734881817
8276,3.966666666666667,4.506666666666667,-6.151927437641724,-0.036302128547029966,3.6653907248805218,0.21434431947296534,239,1476,34.24036281179138,0.7481848935726485,61.07643507623043
8536,9.9,-0.013333333333333334,-4.188811188811188,-0.5732908790117586,3.6688588502890704,0.21418510005674843,417,798,44.05594405594406,0.7213354560494121,61.06620280364269
8677,-3.3666666666666667,-5.206666666666667,-5.842809364548495,-0.26329715857174696,3.669859964113394,0.2141391835482709,19,19,35.785953177257525,0.7368351420714127,61.055970531054946
3534,-3.3666666666666667,-5.206666666666667,-5.8876443822191105,-0.2503096185075049,3.6778218335149875,0.21377470874058163,19,19,35.56177808890445,0.7374845190746248,61.04573825846721
169,-3.3666666666666667,-5.206666666666667,-5.549019607843137,0.5899875505438179,3.678085122930072,0.21376267718994815,19,19,37.254901960784316,0.7794993775271909,61.03550598587947
5566,-3.3666666666666667,-5.206666666666667,-6.105263157894737,-0.03618250263007994,3.6786947484645376,0.21373482429649462,19,19,34.473684210526315,0.748190874868496,61.02527371329172
3434,-3.3666666666666667,-5.206666666666667,-5.5233644859813085,0.6225374800490568,3.679808824840925,0.21368394253455253,19,19,37.38317757009346,0.7811268740024528,61.015041440703975
7611,-3.3666666666666667,-5.206666666666667,-5.745098039215686,0.40257320980774836,3.6802511455891924,0.2136637477120068,19,19,36.27450980392157,0.7701286604903874,61.00480916811624
7594,12.9,0.16,-1.4459459459459452,-0.215536827946734,3.68037069347317,0.21365829022784696,507,824,57.770270270270274,0.7392231586026633,60.994576895528496
9679,-3.3666666666666667,-5.206666666666667,-6.056910569105691,-0.09824580692152418,3.682122427340137,0.21357835373136305,19,19,34.71544715447155,0.7450877096539238,60.98434462294075
5338,-3.3666666666666667,-5.206666666666667,-5.615384615384615,-0.5400523846896932,3.6821925833519105,0.21357515356280266,19,19,36.92307692307693,0.7229973807655153,60.97411235035302
9495,-3.3666666666666667,-5.206666666666667,-5.844036697247707,-0.3118489354940812,3.6823047415187804,0.21357003766389496,19,19,35.77981651376147,0.7344075532252959,60.963880077765275
7671,1.4666666666666666,12.12,-0.6229508196721312,-0.5201089030296546,3.682431597342113,0.21356425165241702,164,2618,61.885245901639344,0.7239945548485173,60.95364780517754
2754,-3.3666666666666667,-5.206666666666667,-5.727272727272727,0.4305082416067818,3.6827785755532108,0.21354842725653808,19,19,36.36363636363637,0.7715254120803391,60.94341553258978
4233,-3.3666666666666667,-5.206666666666667,-5.376681614349776,-0.7819479863739853,3.682990733514274,0.21353875267004135,19,19,38.11659192825112,0.7109026006813007,60.933183260002046
8099,-3.3666666666666667,-5.206666666666667,-5.715447154471545,0.4460436321003436,3.6837060299763054,0.21350614099174348,19,19,36.422764227642276,0.7723021816050172,60.9229509874143
8828,-3.3666666666666667,-5.206666666666667,-6.131868131868131,0.03353873029800836,3.6846850488748686,0.21346152186691233,19,19,34.34065934065934,0.7516769365149004,60.91271871482656
3250,-3.3666666666666667,-5.206666666666667,-5.610837438423646,0.5628550693442702,3.6867564602753125,0.21336717802086466,19,19,36.94581280788177,0.7781427534672135,60.902486442238825
7018,3.8333333333333335,-4.126666666666667,-6.0733944954128445,-0.7177648480514609,3.687789835866077,0.21332014339658387,235,181,34.63302752293578,0.714111757597427,60.89225416965108
8619,9.7,2.2466666666666666,-2.802513464991023,-0.003992383953972389,3.6882931289029153,0.21329724326217744,411,1137,50.987432675044886,0.7498003808023014,60.882021897063346
8243,-3.3666666666666667,-5.206666666666667,-5.776203966005665,-0.4089765144835322,3.689628453455633,0.2132365090166435,19,19,36.11898016997167,0.7295511742758234,60.87178962447559
1067,-3.3666666666666667,-5.206666666666667,-4.80952380952381,1.382652592709963,3.691377433891777,0.21315701285846883,19,19,40.95238095238095,0.8191326296354982,60.86155735188785
8750,10.1,-0.46,-3.1299665800222813,1.0825527161911985,3.6931298240533703,0.2130774211432997,423,731,49.350167099888594,0.8041276358095599,60.85132507930011
8283,5.4,-5.206666666666667,-4.024258760107817,-0.1433090951435423,3.693558630479507,0.21305795425801194,282,19,44.878706199460915,0.7428345452428229,60.84109280671237
8271,8.433333333333334,5.406666666666666,0.11926605504586973,0.8171593415577383,3.694106349150902,0.2130330941864762,373,1611,65.59633027522935,0.7908579670778869,60.83086053412463
3053,-3.3666666666666667,-5.206666666666667,-5.882562277580071,-0.32141731722494793,3.6943282320345885,0.21302302492950856,19,19,35.587188612099645,0.7339291341387526,60.82062826153689
9713,-3.3666666666666667,-5.206666666666667,-5.610837438423646,-0.6021632728774184,3.6965835111585994,0.21292073219268917,19,19,36.94581280788177,0.7198918363561291,60.81039598894915
7831,4.0,6.226666666666667,-4.317829457364342,0.24589007577915156,3.69759654995254,0.2128748157417016,240,1734,43.41085271317829,0.7622945037889576,60.800163716361396
7146,-3.3666666666666667,-5.206666666666667,-5.896405919661733,-0.32749019454249684,3.699307361884391,0.2127973173474243,19,19,35.517970401691336,0.7336254902728752,60.78993144377366
3063,-3.3666666666666667,-5.206666666666667,-5.831858407079646,0.3983929088098792,3.700896162305715,0.21272539649323288,19,19,35.84070796460177,0.769919645440494,60.77969917118592
2620,-3.3666666666666667,-5.206666666666667,-5.980132450331125,-0.2617319780202676,3.7037994404211814,0.21259409816810967,19,19,35.099337748344375,0.7369134010989866,60.76946689859818
9028,-3.3666666666666667,-5.206666666666667,-5.608695652173914,0.6388946222869163,3.705230901948541,0.21252942115675508,19,19,36.95652173913043,0.7819447311143458,60.75923462601044
8500,-3.3666666666666667,-5.206666666666667,-5.679045092838196,0.5762644802837436,3.7071607266138185,0.2124422891162606,19,19,36.60477453580902,0.7788132240141872,60.749002353422696
7739,-3.566666666666667,6.746666666666667,-3.7294117647058824,0.7869015777530874,3.707411668948076,0.2124309642592744,13,1812,46.35294117647059,0.7893450788876544,60.73877008083496
9381,7.233333333333333,6.953333333333333,-0.48466257668711565,-0.16086704577596755,3.7080490722824377,0.21240220410769958,337,1843,62.57668711656442,0.7419566477112016,60.72853780824721
9382,-1.0,8.546666666666667,-4.549295774647888,0.7364627760119635,3.7081063043316296,0.21239962213256816,90,2082,42.25352112676056,0.7868231388005982,60.71830553565947
7584,12.8,-1.4133333333333333,-0.3684210526315795,-0.2518541218983117,3.7084021269658063,0.21238627734721993,504,588,63.1578947368421,0.7374072939050844,60.708073263071725
8245,9.2,-0.8133333333333334,-4.758241758241759,0.06860430454926458,3.710044849031089,0.2123122033977472,396,678,41.208791208791204,0.7534302152274632,60.69784099048399
9715,6.866666666666666,7.58,-0.10700132100396331,-0.2934229418033474,3.711772732368494,0.21223434507574904,326,1937,64.46499339498018,0.7353288529098326,60.687608717896246
1937,-3.3666666666666667,-5.206666666666667,-5.775665399239545,-0.49949128695951694,3.712122504883099,0.21221859129590023,19,19,36.12167300380228,0.7250254356520242,60.677376445308504
7462,-1.6333333333333333,8.066666666666666,-4.694915254237289,-0.4541345687785636,3.712262455753963,0.2122122885534396,71,2010,41.52542372881356,0.7272932715610718,60.66714417272077
7073,0.5,12.386666666666667,-1.6111111111111114,-0.37473815921310827,3.7181289842477216,0.21194842348284046,135,2658,56.94444444444444,0.7312630920393446,60.65691190013302
54,-3.3666666666666667,-5.206666666666667,4.265415549597856,-2.0381987452691686,3.7192369070500897,0.21189866491044249,19,19,86.32707774798928,0.6480900627365416,60.646679627545275
8258,2.6333333333333333,11.513333333333334,0.27586206896551746,-0.4545278201420966,3.7192641389435703,0.2118974421770456,199,2527,66.37931034482759,0.7272736089928952,60.63644735495753
7797,-3.3666666666666667,-5.206666666666667,-5.977099236641221,0.33255473099401245,3.720746825242142,0.2118308896916341,19,19,35.11450381679389,0.7666277365497006,60.6262150823698
8257,5.333333333333333,6.12,2.866666666666666,-0.5685729492560121,3.7221432373140027,0.21176824796378033,280,1718,79.33333333333333,0.7215713525371994,60.615982809782054
575,-3.3666666666666667,-5.206666666666667,4.8173719376392,-1.5248023391453214,3.7288769025294637,0.21146670142018342,19,19,89.086859688196,0.6737598830427339,60.60575053719431
2594,-3.3666666666666667,-5.206666666666667,-6.333333333333334,0.009359074209718266,3.7290064352190964,0.21146090911455265,19,19,33.33333333333333,0.7504679537104859,60.595518264606575
7928,10.766666666666667,2.08,-1.6448598130841119,0.42773373155101213,3.729815052825448,0.21142475738086852,443,1112,56.77570093457944,0.7713866865775506,60.585285992018825
8194,1.3666666666666667,12.813333333333333,-0.5238095238095241,-0.22182443816706865,3.731408490494148,0.21135355402288675,161,2722,62.38095238095238,0.7389087780916466,60.57505371943108
7483,-1.4,12.6,-0.6078431372549019,-0.31903812970909495,3.731720316740999,0.2113396255611228,78,2690,61.96078431372549,0.7340480935145453,60.56482144684334
7945,2.6666666666666665,9.94,-2.1585127201565557,0.1630928531705833,3.732068059998451,0.2113240949455675,200,2291,54.20743639921722,0.7581546426585292,60.554589174255604
7757,-3.4,7.6866666666666665,-2.7790055248618786,1.0634585262347573,3.7322826794408255,0.21131451093241999,18,1953,51.10497237569061,0.8031729263117379,60.54435690166786
8596,4.533333333333333,8.8,-0.7480916030534359,-0.8509525013833019,3.733094359442518,0.21127827253327439,256,2120,61.25954198473282,0.7074523749308349,60.534124629080125
9727,10.1,1.4266666666666667,-3.0,0.43133956214848945,3.739501557203789,0.21099265142767035,423,1014,50.0,0.7715669781074245,60.52389235649238
816,-3.3666666666666667,-5.206666666666667,-5.8040540540540535,-0.5955654534933208,3.743238210220177,0.2108264345327031,19,19,35.97972972972973,0.720221727325334,60.51366008390463
8051,9.7,4.7,0.529411764705884,-0.07184764509413855,3.750314852450005,0.21051236203516988,411,1505,67.64705882352942,0.7464076177452931,60.50342781131689
3450,-3.3666666666666667,-5.206666666666667,-6.10215557638238,-0.33641926718213755,3.7529770442244628,0.210394451876249,19,19,34.4892221180881,0.7331790366408931,60.49319553872915
9354,3.4,-5.206666666666667,-6.119868637110017,-0.300071508213815,3.7566517029976247,0.2102319157338772,222,19,34.40065681444992,0.7349964245893092,60.48296326614141
9765,0.1,12.153333333333334,-1.8888888888888886,0.8899975939896043,3.758054954052957,0.2101699138947923,123,2623,55.55555555555556,0.7944998796994802,60.47273099355367
2108,-3.3666666666666667,-5.206666666666667,-5.710280373831776,0.7644482968202326,3.7620155009963354,0.20999511651962793,19,19,36.44859813084112,0.7882224148410116,60.46249872096593
60,-3.3666666666666667,-5.206666666666667,-4.935483870967742,1.5469153251803602,3.763933132370359,0.2099105869486536,19,19,40.32258064516129,0.827345766259018,60.45226644837819
9131,1.0,10.986666666666666,-2.2795389048991366,0.7937117201088895,3.764979322918673,0.2098644993463422,150,2448,53.602305475504316,0.7896855860054445,60.44203417579044
6947,-3.3666666666666667,-5.206666666666667,5.8275862068965525,0.6612043214849272,3.7655309654287032,0.2098402061080807,19,19,94.13793103448276,0.7830602160742464,60.4318019032027
